Date,Date,Open_Price,High_Price,Low_Price,Close_Price,Volatility,VWAP
2018-05-10 00:00:00-04:00,2018-05-10 00:00:00-04:00,0.018167707723560262,0.017686958327437746,0.01901383113229739,0.017958581010136056,0.13171586761227616,0.0068382532653072925
2018-05-11 00:00:00-04:00,2018-05-11 00:00:00-04:00,0.01819645201115998,0.017111442192414936,0.018261475652213456,0.017394392565154574,0.12397122734861753,0.00702856123847076
2018-05-14 00:00:00-04:00,2018-05-14 00:00:00-04:00,0.017566906878511108,0.01655973112421405,0.017145654218913127,0.016099321411272887,0.14164648763045184,0.006954812825940876
2018-05-15 00:00:00-04:00,2018-05-15 00:00:00-04:00,0.014935180243594675,0.014042026811864707,0.015482393620001901,0.014989466559095634,0.15171058219167138,0.006523486198498157
2018-05-16 00:00:00-04:00,2018-05-16 00:00:00-04:00,0.01476557661015224,0.014301078180232282,0.015640938979402788,0.015317152549331355,0.1486552347254232,0.006355991344938583
2018-05-17 00:00:00-04:00,2018-05-17 00:00:00-04:00,0.015063098491715467,0.014354289034747426,0.016001413672228328,0.015040756788289655,0.13503042978447583,0.00619843359870309
2018-05-18 00:00:00-04:00,2018-05-18 00:00:00-04:00,0.014883436413713817,0.013718563147239439,0.014510161244148126,0.013940872205571875,0.1437543308818477,0.005732013965932342
2018-05-21 00:00:00-04:00,2018-05-21 00:00:00-04:00,0.014406244229746182,0.014676354522273928,0.01560204831497905,0.015033631673402017,0.14951124403721916,0.005478691100840288
2018-05-22 00:00:00-04:00,2018-05-22 00:00:00-04:00,0.015330440927399689,0.014187657573231968,0.014423410413470512,0.01368299848231588,0.16005254273203634,0.004952970674787727
2018-05-23 00:00:00-04:00,2018-05-23 00:00:00-04:00,0.013893119630178214,0.013054829649137012,0.014510161244148126,0.014261437157072638,0.12297668395793233,0.0047186305799756245
2018-05-24 00:00:00-04:00,2018-05-24 00:00:00-04:00,0.01398510957490005,0.013222863293989348,0.014643283029897883,0.014087617778266278,0.10093922125554956,0.004547765567043283
2018-05-25 00:00:00-04:00,2018-05-25 00:00:00-04:00,0.01387443789933909,0.013017022780136916,0.014750976962654039,0.014230091542950251,0.08045996724039055,0.004409657614929424
2018-05-29 00:00:00-04:00,2018-05-29 00:00:00-04:00,0.014000920989180581,0.013977614515607022,0.014831745272549914,0.014929628637728069,0.09024823949473583,0.0043082896864491405
2018-05-30 00:00:00-04:00,2018-05-30 00:00:00-04:00,0.014687958809230257,0.015169254015088389,0.015646921500184527,0.01606370398914007,0.1013101078071776,0.004368073145398499
2018-05-31 00:00:00-04:00,2018-05-31 00:00:00-04:00,0.015251387968198412,0.014519522319164133,0.015845855293875825,0.015067826518248919,0.10828379626064501,0.0042881827314314724
2018-06-01 00:00:00-04:00,2018-06-01 00:00:00-04:00,0.015057349634195524,0.014740766818531606,0.01598196834001645,0.01607795014276266,0.12011922581465657,0.0043310901568360816
2018-06-04 00:00:00-04:00,2018-06-04 00:00:00-04:00,0.01627619789685367,0.015727963981259294,0.01743433010367291,0.016778913890979078,0.10989439255753462,0.004434078974130201
2018-06-05 00:00:00-04:00,2018-06-05 00:00:00-04:00,0.016759134826139877,0.015559930336406957,0.016415731052089468,0.01597964556853775,0.10309199426599071,0.004463341130646142
2018-06-06 00:00:00-04:00,2018-06-06 00:00:00-04:00,0.017161583637945507,0.018972419917108088,0.018022157703574217,0.020021570796184,0.21227960869230195,0.005888513472173201
2018-06-07 00:00:00-04:00,2018-06-07 00:00:00-04:00,0.019410990686778856,0.0200688391493017,0.02043029349192097,0.019535742310355795,0.2137787181562668,0.006710353676343678
2018-06-08 00:00:00-04:00,2018-06-08 00:00:00-04:00,0.019820623514383722,0.019295883581733356,0.0209642741254442,0.019759425264917568,0.19841791590614843,0.00716692131526428
2018-06-11 00:00:00-04:00,2018-06-11 00:00:00-04:00,0.020325124827671775,0.020721371205661594,0.021764494051124475,0.02181671658951648,0.2088401911251349,0.008254303910991911
2018-06-12 00:00:00-04:00,2018-06-12 00:00:00-04:00,0.023514531764036412,0.023565343549309947,0.024082887748402747,0.023336893275245848,0.1855999766773222,0.010342889006992373
2018-06-13 00:00:00-04:00,2018-06-13 00:00:00-04:00,0.02380343447152111,0.022477325398423238,0.02435212258029313,0.023623259305747022,0.18675348927397906,0.01116815750107819
2018-06-14 00:00:00-04:00,2018-06-14 00:00:00-04:00,0.023935666418882545,0.02409465173402576,0.02536922386200991,0.025466846097548988,0.18639441521207628,0.012325813330136631
