Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2018-04-20 00:00:00-04:00,97.68818079994854,97.81951937719421,96.21530633448016,96.60932922363281,6255100,0.0,0.0,0.0
2018-04-23 00:00:00-04:00,96.77818517631798,97.44426137283665,96.23406417383849,96.81570434570312,7041000,0.0,0.0,0.0
2018-04-24 00:00:00-04:00,97.35984164887391,97.55684952949787,94.77996529809663,95.28656005859375,6702000,0.0,0.0,0.0
2018-04-25 00:00:00-04:00,95.1083084755247,95.91510671535892,94.30151023569047,95.68057250976562,9397300,0.0,0.0,0.0
2018-04-26 00:00:00-04:00,96.25283720534922,97.41612486900834,96.05582933018715,97.22850036621094,6484700,0.0,0.0,0.0
2018-04-27 00:00:00-04:00,98.51375823836405,98.73890909112228,97.43489936788035,97.66943359375,4425600,0.0,0.0,0.0
2018-04-30 00:00:00-04:00,98.11972358145894,98.62631830772803,97.27540619509286,97.28478240966797,5003100,0.0,0.0,0.0
2018-05-01 00:00:00-04:00,96.96582837221531,97.46303977282784,96.20593979070684,97.41613006591797,5605400,0.0,0.0,0.0
2018-05-02 00:00:00-04:00,97.1440686726916,97.64128003237377,96.64685015559364,96.75004577636719,4776700,0.0,0.0,0.0
2018-05-03 00:00:00-04:00,96.33726344692283,96.57179763028185,95.08953987367319,96.31849670410156,7007700,0.0,0.0,0.0
2018-05-04 00:00:00-04:00,95.8775751877887,97.81951801856704,95.7556199841589,97.5849838256836,3989600,0.0,0.0,0.0
2018-05-07 00:00:00-04:00,98.09158647087183,98.19478209667606,97.55684875416628,97.91334533691406,3450000,0.0,0.0,0.0
2018-05-08 00:00:00-04:00,97.66005376619121,97.88520462712356,96.97521780994212,97.50057220458984,6097400,0.0,0.0,0.0
2018-05-09 00:00:00-04:00,97.65065569978988,97.9039566429657,97.04087250807451,97.83828735351562,4024800,0.0,0.0,0.0
2018-05-10 00:00:00-04:00,97.81951468567732,98.2885830554622,97.68817611473077,98.19477081298828,2930800,0.0,0.0,0.0
2018-05-11 00:00:00-04:00,98.2041685673633,98.52313166997274,98.072829977181,98.40117645263672,4424100,0.0,0.0,0.0
2018-05-14 00:00:00-04:00,98.55127934732626,98.9077687750739,98.44808372082264,98.58879852294922,3324900,0.0,0.0,0.0
2018-05-15 00:00:00-04:00,98.06344307505435,98.19478166050979,97.5568483208336,98.01654052734375,4558000,0.0,0.0,0.0
2018-05-16 00:00:00-04:00,98.13849103947094,99.0391015069189,98.13849103947094,98.83271026611328,3239200,0.0,0.0,0.0
2018-05-17 00:00:00-04:00,98.61695064447122,99.20797429765973,98.26045405206415,98.5043716430664,6364500,0.0,0.0,0.0
2018-05-18 00:00:00-04:00,98.35426565325828,98.66385253699879,98.16664114291534,98.38241577148438,4108900,0.0,0.0,0.0
2018-05-21 00:00:00-04:00,98.85149104517811,99.17983753970765,98.59819006552907,98.9265365600586,8747300,0.0,0.0,0.0
2018-05-22 00:00:00-04:00,99.28301817228585,99.50816899773872,98.41993404353678,98.48560333251953,2995100,0.0,0.0,0.0
2018-05-23 00:00:00-04:00,98.129110106241,99.20796888254621,98.00715489610478,99.1985855102539,4627200,0.0,0.0,0.0
2018-05-24 00:00:00-04:00,99.09538980545516,99.5832249604291,98.60756180789714,99.41436004638672,5483500,0.0,0.0,0.0
2018-05-25 00:00:00-04:00,99.36745287589142,99.94910029629305,99.26425725037797,99.56446075439453,3840900,0.0,0.0,0.0
2018-05-29 00:00:00-04:00,99.07661751815188,99.50815954151713,98.41054131964799,98.79517364501953,5904100,0.0,0.0,0.0
2018-05-30 00:00:00-04:00,99.25486727877818,99.81774787611829,99.02970931391005,99.69578552246094,4921600,0.0,0.0,0.0
2018-05-31 00:00:00-04:00,99.73330177915471,99.76144473256767,98.87960117683309,99.21733093261719,6433500,0.0,0.0,0.0
2018-06-01 00:00:00-04:00,99.64890839949196,100.05230757601035,99.54571276195816,99.94911193847656,5218700,0.0,0.0,0.0
2018-06-04 00:00:00-04:00,100.24931661612673,101.10301753211019,100.20240690492693,101.06549835205078,4707400,0.0,0.0,0.0
2018-06-05 00:00:00-04:00,101.12176409320676,101.7503140162749,100.92475622884581,101.65650177001953,4581000,0.0,0.0,0.0
2018-06-06 00:00:00-04:00,101.94731914404818,102.67906466557955,101.47825076794702,102.60401916503906,5460400,0.0,0.0,0.0
2018-06-07 00:00:00-04:00,102.85731088141675,103.27009333450182,102.56649078442422,102.90422058105469,5349900,0.0,0.0,0.0
2018-06-08 00:00:00-04:00,102.5383776422649,103.45774790020188,102.44455821570953,103.1200180053711,3843500,0.0,0.0,0.0
2018-06-11 00:00:00-04:00,103.12937677617509,103.75792670260728,103.12937677617509,103.53277587890625,3184600,0.0,0.0,0.0
2018-06-12 00:00:00-04:00,103.72039667556857,104.21760800733533,103.6547273894374,104.02998352050781,3488200,0.0,0.0,0.0
2018-06-13 00:00:00-04:00,104.11443812890454,104.73360477185742,104.00185912226917,104.18948364257812,5052500,0.0,0.0,0.0
2018-06-14 00:00:00-04:00,104.52719767850414,105.29646954716132,104.48029513423678,105.2777099609375,4191600,0.0,0.0,0.0
2018-06-15 00:00:00-04:00,104.80178092918203,105.54485671668482,104.73593913414848,105.45079803466797,9106700,0.294,0.0,0.0
2018-06-18 00:00:00-04:00,104.7547683224394,105.48843618094664,104.55724291255041,105.2720947265625,4023700,0.0,0.0,0.0
2018-06-19 00:00:00-04:00,104.34087899905835,105.14979650899205,104.16216249591442,105.14038848876953,6169600,0.0,0.0,0.0
2018-06-20 00:00:00-04:00,105.68593367943419,105.91167592022958,105.26266608091576,105.63890075683594,3943000,0.0,0.0,0.0
2018-06-21 00:00:00-04:00,105.7893973169674,105.93048890447628,104.70770471435428,104.88642120361328,6850400,0.0,0.0,0.0
2018-06-22 00:00:00-04:00,105.34731927734583,105.49781889232601,104.63246045862319,104.70771026611328,5567900,0.0,0.0,0.0
2018-06-25 00:00:00-04:00,104.27505028110835,104.27505028110835,101.838889425705,102.43147277832031,12066800,0.0,0.0,0.0
2018-06-26 00:00:00-04:00,102.8170904118143,103.49432426287143,102.52550640558204,103.16511535644531,4630000,0.0,0.0,0.0
2018-06-27 00:00:00-04:00,103.57900175432475,103.95523647528657,101.81066699044808,101.82948303222656,6850400,0.0,0.0,0.0
2018-06-28 00:00:00-04:00,101.93294734441248,102.86414045653855,101.39680498576813,102.62899017333984,5973900,0.0,0.0,0.0
2018-06-29 00:00:00-04:00,103.37205265339855,103.79532023830943,102.78887744252435,102.80769348144531,5740700,0.0,0.0,0.0
2018-07-02 00:00:00-04:00,102.06463131555732,102.97701556601942,101.79185612486741,102.94879150390625,6898700,0.0,0.0,0.0
2018-07-03 00:00:00-04:00,103.42850776038483,103.42850776038483,102.2621642741756,102.43147277832031,2909300,0.0,0.0,0.0
2018-07-05 00:00:00-04:00,103.02403511303957,103.11809378576777,102.1116509175209,102.93938446044922,3788300,0.0,0.0,0.0
2018-07-06 00:00:00-04:00,102.97702121672017,103.898806362251,102.73246289850651,103.7483139038086,5185000,0.0,0.0,0.0
2018-07-09 00:00:00-04:00,104.39730780210017,105.00869991557967,104.1715655610151,104.9898910522461,3730700,0.0,0.0,0.0
2018-07-10 00:00:00-04:00,105.19682116678133,105.31910389975565,104.72652062756742,105.21563720703125,3179600,0.0,0.0,0.0
2018-07-11 00:00:00-04:00,104.55723257697667,105.19683450221964,104.4725747375537,104.9710922241211,4432200,0.0,0.0,0.0
2018-07-12 00:00:00-04:00,105.36611461331812,105.7517644450294,104.90522215999364,105.66710662841797,2914200,0.0,0.0,0.0
2018-07-13 00:00:00-04:00,105.73298139272644,106.0715912131785,105.56367289439169,105.90228271484375,5522000,0.0,0.0,0.0
2018-07-16 00:00:00-04:00,106.16566467285156,106.33497318330858,105.76120585210525,106.16566467285156,3096300,0.0,0.0,0.0
2018-07-17 00:00:00-04:00,105.06512869739866,106.50425425361057,104.84879448635172,106.26910400390625,4071900,0.0,0.0,0.0
2018-07-18 00:00:00-04:00,106.2032699584961,106.57950464446074,105.8646530001546,106.2032699584961,6406100,0.0,0.0,0.0
2018-07-19 00:00:00-04:00,105.9681329967813,106.57011718136849,105.88347515845815,105.95872497558594,3609700,0.0,0.0,0.0
2018-07-20 00:00:00-04:00,105.96811950253745,106.1280199614087,105.45078604593438,105.48841094970703,3330500,0.0,0.0,0.0
2018-07-23 00:00:00-04:00,105.46958509078935,105.58245979159896,104.80175925748507,105.37552642822266,3369200,0.0,0.0,0.0
2018-07-24 00:00:00-04:00,106.01514888877786,106.18445737345749,104.820588651917,105.06513977050781,4825600,0.0,0.0,0.0
2018-07-25 00:00:00-04:00,104.77357940141279,105.87408121239396,104.46317924665857,105.83645629882812,6270000,0.0,0.0,0.0
2018-07-26 00:00:00-04:00,105.72356253641452,106.09039638250808,105.05573663259761,105.28147888183594,5802000,0.0,0.0,0.0
2018-07-27 00:00:00-04:00,106.67357308754836,106.82406553035239,104.53840459404525,105.00870513916016,6548800,0.0,0.0,0.0
2018-07-30 00:00:00-04:00,105.01811223320293,105.18742071499976,103.87998578520849,104.17156982421875,6566200,0.0,0.0,0.0
2018-07-31 00:00:00-04:00,104.47258055748627,105.09338082711272,103.91762926453355,104.66069793701172,6154700,0.0,0.0,0.0
2018-08-01 00:00:00-04:00,104.76414165098073,104.85820749631233,103.69185703539196,104.14334869384766,5218600,0.0,0.0,0.0
2018-08-02 00:00:00-04:00,103.6542625036352,104.93348087182349,103.4943620016663,104.85823822021484,4361500,0.0,0.0,0.0
2018-08-03 00:00:00-04:00,105.06513758989877,105.35672880403877,104.86761222457494,105.21563720703125,3285900,0.0,0.0,0.0
2018-08-06 00:00:00-04:00,105.28148772832417,106.03397152396987,104.98049564530936,105.92109680175781,3625300,0.0,0.0,0.0
2018-08-07 00:00:00-04:00,105.28146845693469,106.57009438882902,105.28146845693469,106.41018676757812,3220500,0.0,0.0,0.0
2018-08-08 00:00:00-04:00,106.36317082928704,106.69237976888849,106.15623744547565,106.5230712890625,2729000,0.0,0.0,0.0
2018-08-09 00:00:00-04:00,106.4854609061699,107.29437851162402,106.28793551547311,106.91813659667969,5537500,0.0,0.0,0.0
2018-08-10 00:00:00-04:00,106.32554344023326,106.52306879937751,105.75177622624525,106.02455139160156,4946200,0.0,0.0,0.0
2018-08-13 00:00:00-04:00,106.32554532405261,106.41960399537591,105.4601940659317,105.48841094970703,5984700,0.0,0.0,0.0
2018-08-14 00:00:00-04:00,106.10919789390101,106.6641562227524,105.75177209268934,106.51365661621094,4190300,0.0,0.0,0.0
2018-08-15 00:00:00-04:00,105.95871292013523,105.95871292013523,104.59483705068487,105.21563720703125,6251800,0.0,0.0,0.0
2018-08-16 00:00:00-04:00,105.92107325159454,106.25028214791274,105.62008123550135,105.73295593261719,3840100,0.0,0.0,0.0
2018-08-17 00:00:00-04:00,105.62010821651022,106.01515899300911,105.11218271406126,105.82704162597656,3011200,0.0,0.0,0.0
2018-08-20 00:00:00-04:00,106.18444758857264,106.63593923151906,105.89286357146703,106.57949829101562,6569300,0.0,0.0,0.0
2018-08-21 00:00:00-04:00,106.88992113392503,107.78348941464016,106.84288820284834,107.42606353759766,4171300,0.0,0.0,0.0
2018-08-22 00:00:00-04:00,107.43545847610358,108.06565948896912,107.41664243547713,107.53892517089844,2757400,0.0,0.0,0.0
2018-08-23 00:00:00-04:00,107.62357266570659,108.01862339266262,107.2379299587876,107.43545532226562,3994500,0.0,0.0,0.0
2018-08-24 00:00:00-04:00,107.64239094966211,108.19734214773298,107.47308246654922,108.06565856933594,5259300,0.0,0.0,0.0
2018-08-27 00:00:00-04:00,108.60180302520679,108.93101197763207,108.49833632927071,108.76170349121094,3016000,0.0,0.0,0.0
2018-08-28 00:00:00-04:00,109.0438691236259,109.11911892240286,108.5923775071799,108.97802734375,3809700,0.0,0.0,0.0
2018-08-29 00:00:00-04:00,109.26964342426422,110.27608645568685,109.05330915953651,110.20084381103516,8311800,0.0,0.0,0.0
2018-08-30 00:00:00-04:00,110.02210169037349,110.20081817931644,109.19436820576713,109.57061004638672,4421800,0.0,0.0,0.0
2018-08-31 00:00:00-04:00,109.49537002476883,110.21962966481753,109.49537002476883,110.00328826904297,4104300,0.0,0.0,0.0
2018-09-04 00:00:00-04:00,109.89043464762618,110.46420192620404,109.44835095663498,110.21023559570312,4453500,0.0,0.0,0.0
2018-09-05 00:00:00-04:00,110.12557939335677,110.14438825797215,108.94982800892876,109.02507781982422,7114900,0.0,0.0,0.0
2018-09-06 00:00:00-04:00,109.31665859015148,109.6552755528145,108.2443739337908,108.72407531738281,5592500,0.0,0.0,0.0
2018-09-07 00:00:00-04:00,108.21614328408425,109.39189448371049,107.980993044159,108.71466064453125,4460800,0.0,0.0,0.0
2018-09-10 00:00:00-04:00,109.45774995755778,109.53299258982307,108.82754178179187,109.11913299560547,4054900,0.0,0.0,0.0
2018-09-11 00:00:00-04:00,108.8839793312366,110.06913148489969,108.69585481589735,109.99388885498047,4888000,0.0,0.0,0.0
2018-09-12 00:00:00-04:00,110.01271925886117,110.26668561024157,109.2790514459274,110.20084381103516,4572800,0.0,0.0,0.0
2018-09-13 00:00:00-04:00,110.61469643462385,110.74638002465724,110.15380386950694,110.38895416259766,4714400,0.0,0.0,0.0
2018-09-14 00:00:00-04:00,110.38894919105098,110.59588258784602,109.52359787374189,109.97508239746094,3103200,0.0,0.0,0.0
2018-09-17 00:00:00-04:00,109.81518198289463,109.83399084796858,108.51715500627802,108.61121368408203,5179200,0.0,0.0,0.0
2018-09-18 00:00:00-04:00,108.69585481589735,110.11616440778862,108.68645397229275,109.99388885498047,3668200,0.0,0.0,0.0
2018-09-19 00:00:00-04:00,110.13499038583795,110.30429888784504,109.58003912583662,110.04093170166016,3173700,0.0,0.0,0.0
2018-09-20 00:00:00-04:00,110.5488453319237,110.96271210930732,110.33251109917633,110.79340362548828,4834800,0.0,0.0,0.0
2018-09-21 00:00:00-04:00,111.32262825467875,111.39810295042616,110.26600410720442,110.30374145507812,8037500,0.351,0.0,0.0
2018-09-24 00:00:00-04:00,109.93584233321502,109.93584233321502,109.18111675575412,109.58678436279297,4841400,0.0,0.0,0.0
