Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2018-04-20 00:00:00-04:00,13.90731472596947,13.90731472596947,13.746562898065596,13.775957107543945,72200,0.0,0.0,0.0
2018-04-23 00:00:00-04:00,13.806268392622835,13.806268392622835,13.622552418288484,13.640924453735352,14200,0.0,0.0,0.0
2018-04-24 00:00:00-04:00,13.741968067020132,13.76952524425663,13.484765702083449,13.493950843811035,9600,0.0,0.0,0.0
2018-04-25 00:00:00-04:00,13.475579963803883,13.521509177501837,13.374536394489896,13.4774169921875,8400,0.0,0.0,0.0
2018-04-26 00:00:00-04:00,13.650110483314965,13.714411735534668,13.567438946507217,13.714411735534668,5000,0.0,0.0,0.0
2018-04-27 00:00:00-04:00,13.769526850294987,13.769526850294987,13.613368034362793,13.613368034362793,5100,0.0,0.0,0.0
2018-04-30 00:00:00-04:00,13.760339472646468,13.760339472646468,13.549066316675951,13.558252334594727,9900,0.0,0.0,0.0
2018-05-01 00:00:00-04:00,13.466395539620317,13.604183197021484,13.448024377583023,13.604183197021484,12200,0.0,0.0,0.0
2018-05-02 00:00:00-04:00,13.668480930953617,13.696038106685926,13.59499454498291,13.59499454498291,12400,0.0,0.0,0.0
2018-05-03 00:00:00-04:00,13.475580199664781,13.650110163539509,13.41127982497834,13.617959976196289,12400,0.0,0.0,0.0
2018-05-04 00:00:00-04:00,13.64184559339783,13.803516387939453,13.64184559339783,13.803516387939453,5200,0.0,0.0,0.0
2018-05-07 00:00:00-04:00,13.852198178918659,13.906394459293912,13.825559076828156,13.833827018737793,13100,0.0,0.0,0.0
2018-05-08 00:00:00-04:00,13.797083663536608,13.85219801947171,13.797083663536608,13.801675796508789,11000,0.0,0.0,0.0
2018-05-09 00:00:00-04:00,13.9164985171834,13.961509655363914,13.843931076817135,13.94681167602539,10200,0.0,0.0,0.0
2018-05-10 00:00:00-04:00,14.18288700018521,14.18288700018521,14.026729071961679,14.128690719604492,20600,0.0,0.0,0.0
2018-05-11 00:00:00-04:00,14.155330663219228,14.200340928336743,14.111239350380972,14.133284568786621,9200,0.0,0.0,0.0
2018-05-14 00:00:00-04:00,14.228817020630183,14.260967209909428,14.192073822021484,14.192073822021484,33500,0.0,0.0,0.0
2018-05-15 00:00:00-04:00,14.072656661980536,14.072656661980536,14.00284520551005,14.035913467407227,6600,0.0,0.0,0.0
2018-05-16 00:00:00-04:00,14.173705151780075,14.212285385695699,14.113996896030276,14.198506355285645,5700,0.0,0.0,0.0
2018-05-17 00:00:00-04:00,14.21962993986316,14.27474517167296,14.128690464397154,14.152573585510254,8600,0.0,0.0,0.0
2018-05-18 00:00:00-04:00,14.127773398719208,14.159923587896628,14.109401361459566,14.123180389404297,11800,0.0,0.0,0.0
